n,w,time,res
16,32,1575,95
17,32,1822,95
18,32,2054,95
19,32,2282,95
20,32,2195,95
21,32,3241,120
22,32,5040,120
23,32,5088,120
24,32,7049,120
25,32,6249,120
26,32,5732,120
27,32,11163,120
28,32,8227,120
29,32,8553,126
30,32,9155,126
31,32,9011,126
32,32,10138,126
33,32,10468,126
34,32,11611,126
35,32,12244,126
36,32,14318,126
37,32,19058,131
38,32,19531,131
39,32,20281,131
40,32,19446,131
41,32,20015,131
42,32,23869,150
43,32,25790,150
44,32,24314,150
45,32,24680,150
46,32,29142,150
47,32,33974,150
48,32,35239,150
49,32,36834,150
50,32,47193,150
51,32,48967,150
52,32,53126,150
53,32,65450,169
54,32,65432,169
55,32,68373,169
56,32,68495,169
57,32,71778,169
58,32,71207,169
59,32,89501,169
60,32,89001,169
61,32,107006,169
62,32,145822,183
63,32,210891,201
64,32,217376,201
65,32,204698,201
66,32,203675,201
67,32,498722,207
68,32,417369,207
69,32,298937,207
70,32,307629,207
71,32,296038,207
72,32,320163,207
73,32,307582,207
74,32,426462,207
75,32,476812,207
76,32,506456,207
77,32,639864,207
78,32,637219,207
79,32,1143639,209
80,32,1787869,209
81,32,1790467,209
82,32,2145950,209
83,32,3625684,235
84,32,2545694,235
85,32,3280468,235
86,32,3524866,245
87,32,2114086,245
88,32,2845062,245
89,32,2817512,245
90,32,3187293,245
91,32,3060334,245
92,32,3582451,245
93,32,3112741,245
94,32,3111471,245
95,32,3452306,245
96,32,3444643,245
97,32,3896538,245
98,32,3354031,245
99,32,3930505,245
0,33,95,0
1,33,107,5
2,33,158,21
3,33,181,21
4,33,246,44
5,33,369,59
6,33,439,59
7,33,605,59
8,33,880,77
9,33,918,77
10,33,2793,77
11,33,1303,87
12,33,1436,87
13,33,1539,87
14,33,1917,99
15,33,2420,99
16,33,3290,99
17,33,3084,99
18,33,3259,99
19,33,3612,99
20,33,4277,99
21,33,6770,125
22,33,173928,125
23,33,5451,125
24,33,5832,125
25,33,8991,125
26,33,8459,125
27,33,10541,125
28,33,11190,125
29,33,15707,125
30,33,13210,125
31,33,14640,125
32,33,16018,125
33,33,15806,125
34,33,17181,125
35,33,20082,125
36,33,21867,125
37,33,26341,132
38,33,26021,132
39,33,30698,132
40,33,28943,132
41,33,34800,132
42,33,36055,155
43,33,28023,155
44,33,28762,155
45,33,26395,155
46,33,30958,155
47,33,31489,155
48,33,30983,155
49,33,34383,155
50,33,42216,155
51,33,42760,155
52,33,48704,155
53,33,83376,156
54,33,68194,156
55,33,69399,156
56,33,67828,156
57,33,72090,156
58,33,84106,156
59,33,93703,156
60,33,97865,156
61,33,111936,165
62,33,125723,174
63,33,162236,193
64,33,171285,193
65,33,371134,193
66,33,248772,193
67,33,272094,204
68,33,312919,204
69,33,344287,204
70,33,300497,204
71,33,303498,204
72,33,304887,204
73,33,327932,204
74,33,433369,204
75,33,499207,204
76,33,493880,204
77,33,1044937,204
78,33,676038,204
79,33,886580,212
80,33,889249,212
81,33,998631,212
82,33,1080836,212
83,33,1203892,237
84,33,1315025,237
85,33,1280195,237
86,33,1492290,253
87,33,1859325,253
88,33,2513137,253
89,33,3214991,253
90,33,2834669,253
91,33,2888996,253
92,33,2907683,253
93,33,3676734,253
94,33,3089917,253
95,33,3520990,253
96,33,3334844,253
97,33,3306877,253
98,33,3329399,253
99,33,3785454,253
0,34,64,0
1,34,72,5
2,34,105,21
3,34,118,21
4,34,148,45
5,34,222,61
6,34,239,61
7,34,325,61
8,34,452,80
9,34,475,80
10,34,500,80
11,34,816,90
12,34,901,90
13,34,954,90
14,34,1159,103
15,34,1447,103
16,34,1578,103
17,34,1807,103
18,34,2031,103
19,34,2052,103
20,34,2535,103
21,34,3192,129
22,34,3438,129
23,34,3679,129
24,34,3972,129
25,34,5174,129
26,34,5401,129
27,34,6974,129
28,34,7237,129
29,34,24313,131
30,34,8671,131
31,34,9113,131
32,34,10658,131
33,34,10412,131
34,34,12403,131
35,34,12523,131
36,34,13332,131
37,34,16098,137
38,34,16411,137
39,34,17424,137
40,34,17646,137
41,34,18116,137
42,34,21525,161
43,34,21465,161
44,34,21362,161
45,34,21389,161
46,34,26974,161
47,34,30011,161
48,34,31044,161
49,34,32738,161
50,34,43931,161
51,34,37674,161
52,34,43954,161
53,34,56460,176
54,34,55526,176
55,34,73817,176
56,34,61524,176
57,34,60477,176
58,34,68502,176
59,34,86241,176
60,34,95084,176
61,34,115322,176
62,34,143309,186
63,34,156510,206
64,34,155267,206
65,34,173205,206
66,34,171461,206
67,34,242808,213
68,34,239823,213
69,34,262677,213
70,34,248888,213
71,34,263133,213
72,34,263671,213
73,34,268961,213
74,34,361240,213
75,34,412037,213
76,34,514889,213
77,34,513856,213
78,34,562292,213
79,34,775942,222
80,34,794161,222
81,34,905955,222
82,34,1266322,222
83,34,1246860,248
84,34,1157503,248
85,34,1960151,248
86,34,4115323,264
87,34,5303370,264
88,34,5062497,264
89,34,3652067,264
90,34,3168620,264
91,34,8095098,264
92,34,4624978,264
93,34,2818552,264
94,34,2645709,264
95,34,2994916,264
96,34,3295092,264
97,34,3191235,264
98,34,3313717,264
99,34,9748657,264
0,35,102,0
1,35,103,5
2,35,159,22
3,35,180,22
4,35,235,46
5,35,361,62
6,35,385,62
7,35,527,62
8,35,719,81
9,35,2244,81
10,35,854,81
11,35,1331,92
12,35,2133,92
13,35,1238,92
14,35,2177,104
15,35,1972,104
16,35,2115,104
17,35,2507,104
18,35,2624,104
19,35,2899,104
20,35,2415,104
21,35,3505,131
22,35,3713,131
23,35,4684,131
24,35,4301,131
25,35,6012,131
26,35,5992,131
27,35,8032,131
28,35,9373,131
29,35,10100,133
30,35,9662,133
31,35,10400,133
32,35,10986,133
33,35,11535,133
34,35,13761,133
35,35,279273,133
36,35,15692,133
37,35,19057,138
38,35,19507,138
39,35,20244,138
40,35,20092,138
41,35,289658,138
42,35,25654,163
43,35,27244,163
44,35,27302,163
45,35,26893,163
46,35,291847,163
47,35,32465,163
48,35,33494,163
49,35,36268,163
50,35,199876,163
51,35,45045,163
52,35,200687,163
53,35,68030,184
54,35,221113,184
55,35,376024,184
56,35,108426,184
57,35,113864,184
58,35,352013,184
59,35,96630,184
60,35,334312,184
61,35,108179,184
62,35,266566,194
63,35,229527,213
64,35,409302,213
65,35,466084,213
66,35,331540,213
67,35,627220,216
68,35,440934,216
69,35,592100,216
70,35,693532,216
71,35,702475,216
72,35,616176,216
73,35,592056,216
74,35,967078,220
75,35,949173,220
76,35,968884,220
77,35,1321326,220
78,35,1287518,220
79,35,2290251,224
80,35,2825081,224
81,35,2499566,224
82,35,2991833,224
83,35,2451392,256
84,35,1359593,256
85,35,1263608,256
86,35,1573406,267
87,35,5768261,267
88,35,6324822,270
89,35,4548861,270
90,35,2749946,270
91,35,3685811,270
92,35,8564389,270
93,35,9143375,270
94,35,6708534,270
95,35,3250414,270
96,35,3222501,270
97,35,3282541,270
98,35,3289139,270
99,35,3191450,270
0,36,70,0
1,36,79,5
2,36,115,22
3,36,130,22
4,36,173,47
5,36,262,64
6,36,285,64
7,36,385,64
8,36,532,84
9,36,562,84
10,36,591,84
11,36,965,94
12,36,1091,94
13,36,1132,94
14,36,1403,108
15,36,1856,108
16,36,1989,108
17,36,2248,108
18,36,2432,108
19,36,2728,108
20,36,3970,108
21,36,4165,136
22,36,4386,136
23,36,4739,136
24,36,5115,136
25,36,6609,136
26,36,9523,136
27,36,8707,136
28,36,9723,136
29,36,12253,143
30,36,14516,143
31,36,11933,143
32,36,10638,143
33,36,10655,143
34,36,13675,143
35,36,13989,143
36,36,15243,143
37,36,17649,148
38,36,20307,148
39,36,20099,148
40,36,19899,148
41,36,20783,148
42,36,24730,168
43,36,22457,168
44,36,22881,168
45,36,24198,168
46,36,29679,168
47,36,42906,168
48,36,33600,168
49,36,36289,168
50,36,45299,168
51,36,47919,168
52,36,54098,168
53,36,78951,189
54,36,73097,189
55,36,76620,189
56,36,73076,189
57,36,73443,189
58,36,76877,189
59,36,95529,189
60,36,94557,189
61,36,117530,189
62,36,126272,204
63,36,149060,225
64,36,156565,225
65,36,181321,225
66,36,172524,225
67,36,253616,229
68,36,267707,229
69,36,427338,229
70,36,371472,229
71,36,350235,229
72,36,344449,229
73,36,363893,229
74,36,463793,229
75,36,555632,229
76,36,560001,229
77,36,706508,229
78,36,809281,229
79,36,1112983,235
80,36,1033258,235
81,36,1223516,235
82,36,1138714,235
83,36,1467816,259
84,36,1425162,259
85,36,1361733,259
86,36,1740328,275
87,36,2110015,275
88,36,2769102,279
89,36,3067436,279
90,36,3061370,279
91,36,3176376,279
92,36,3133418,279
93,36,3504283,279
94,36,3167405,279
95,36,3641376,279
96,36,3536244,279
97,36,3607476,279
98,36,3582635,279
99,36,4457435,279
0,37,78,0
1,37,84,5
2,37,132,22
3,37,151,22
4,37,202,48
5,37,297,66
6,37,343,66
7,37,483,66
8,37,1763,86
9,37,636,86
10,37,651,86
11,37,1119,97
12,37,1212,97
13,37,1239,97
14,37,1981,111
15,37,1633,111
16,37,1746,111
17,37,2386,111
18,37,2198,111
19,37,2373,111
20,37,2348,111
21,37,3308,139
22,37,3537,139
23,37,4344,139
24,37,4384,139
25,37,5924,139
26,37,5346,139
27,37,7005,139
28,37,8238,139
29,37,9524,142
30,37,8948,142
31,37,9220,142
32,37,10149,142
33,37,10154,142
34,37,12519,142
35,37,13298,142
36,37,12374,142
37,37,16872,147
38,37,17635,147
39,37,18194,147
40,37,17509,147
41,37,18286,147
42,37,22865,173
43,37,21069,173
44,37,21608,173
45,37,22382,173
46,37,27050,173
47,37,30524,173
48,37,33313,173
49,37,31856,173
50,37,37544,173
51,37,45512,173
52,37,49150,173
53,37,64832,195
54,37,61814,195
55,37,65339,195
56,37,64676,195
57,37,66726,195
58,37,65847,195
59,37,84148,195
60,37,95324,195
61,37,102791,195
62,37,119280,206
63,37,144845,227
64,37,185240,227
65,37,231087,227
66,37,195113,227
67,37,308014,236
68,37,273828,236
69,37,297130,236
70,37,296523,236
71,37,280559,236
72,37,298146,236
73,37,284422,236
74,37,393463,236
75,37,446416,236
76,37,523709,236
77,37,589117,236
78,37,633333,236
79,37,848585,244
80,37,867734,244
81,37,1273401,244
82,37,1017992,244
83,37,1648698,273
84,37,3018546,273
85,37,3072241,273
86,37,5417364,285
87,37,6718961,285
88,37,8074244,288
89,37,8934840,288
90,37,8997405,288
91,37,9521139,288
92,37,7413029,288
93,37,9777877,288
94,37,5373322,288
95,37,10963659,288
96,37,11554294,288
97,37,7391092,288
98,37,12099063,288
99,37,11820537,288
0,38,63,0
1,38,70,5
2,38,105,23
3,38,118,23
4,38,157,49
5,38,237,67
6,38,259,67
7,38,348,67
8,38,485,88
9,38,507,88
10,38,935,88
11,38,929,99
12,38,1018,99
13,38,1103,99
14,38,1287,113
15,38,1700,113
16,38,2220,113
17,38,2031,113
18,38,2142,113
19,38,2356,113
20,38,2353,113
21,38,3361,142
22,38,3561,142
23,38,4249,142
24,38,4173,142
25,38,5324,142
26,38,5490,142
27,38,8211,142
28,38,9595,142
29,38,8853,145
30,38,140349,145
31,38,9389,145
32,38,9877,145
33,38,10556,145
34,38,12438,145
35,38,13155,145
36,38,13939,145
37,38,19771,150
38,38,20789,150
39,38,415722,150
40,38,18860,150
41,38,21330,150
42,38,27361,177
43,38,24834,177
44,38,25823,177
45,38,289514,177
46,38,33506,177
47,38,37563,177
48,38,445037,177
49,38,41168,177
50,38,40785,177
51,38,52735,177
52,38,60306,177
53,38,453378,199
54,38,64459,199
55,38,383042,199
56,38,81636,199
57,38,232491,199
58,38,207268,199
59,38,500295,199
60,38,277598,199
61,38,178597,199
62,38,132846,210
63,38,803728,226
64,38,770263,226
65,38,757602,226
66,38,808357,226
67,38,561694,233
68,38,1974917,233
69,38,820268,233
70,38,879847,233
71,38,1194559,233
72,38,1190516,233
73,38,1141762,233
74,38,1418859,233
75,38,1906452,233
76,38,1914408,233
77,38,2433176,233
78,38,2485309,233
79,38,3277585,242
80,38,3280093,242
81,38,3976886,242
82,38,3763802,242
83,38,5423188,272
84,38,4943786,272
85,38,5272001,272
86,38,6311710,289
87,38,7992852,289
88,38,8460964,289
89,38,6293519,289
90,38,3985586,289
91,38,4590963,289
92,38,4916856,289
93,38,5198271,289
94,38,4789551,289
95,38,9109648,289
96,38,5956673,289
97,38,5105166,289
98,38,5101078,289
99,38,7826444,289
0,39,63,0
1,39,69,6
2,39,102,24
3,39,115,24
4,39,153,51
5,39,229,70
6,39,248,70
7,39,699,70
8,39,763,91
9,39,488,91
10,39,517,91
11,39,903,102
12,39,1081,102
13,39,1154,102
14,39,1345,117
15,39,1723,117
16,39,1852,117
17,39,2143,117
18,39,3479,117
19,39,2522,117
20,39,2511,117
21,39,3622,147
22,39,3999,147
23,39,4726,147
24,39,4379,147
25,39,5646,147
26,39,6596,147
27,39,9588,147
28,39,8862,147
29,39,219071,155
30,39,9078,155
31,39,9312,155
32,39,12256,155
33,39,10950,155
34,39,20801,155
35,39,14424,155
36,39,15491,155
37,39,19405,155
38,39,297808,155
39,39,21931,155
40,39,19438,155
41,39,19542,155
42,39,24646,182
43,39,163204,182
44,39,32051,182
45,39,31804,182
46,39,41610,182
47,39,292440,182
48,39,33514,182
49,39,38195,182
50,39,66277,182
51,39,379615,182
52,39,53266,182
53,39,67784,205
54,39,225640,205
55,39,76740,205
56,39,75847,205
57,39,387118,205
58,39,87719,205
59,39,270426,205
60,39,234308,205
61,39,282404,205
62,39,454430,222
63,39,586525,238
64,39,549962,238
65,39,581393,238
66,39,721161,238
67,39,988483,246
68,39,1110454,246
69,39,967308,246
70,39,622845,246
71,39,648022,246
72,39,853572,246
73,39,858946,246
74,39,755542,246
75,39,650865,246
76,39,689795,246
77,39,902087,246
78,39,1686483,246
79,39,2188574,255
80,39,1674767,255
81,39,1677823,255
82,39,1592014,255
83,39,4627423,287
84,39,3398524,287
85,39,3307026,287
86,39,4493280,299
87,39,3761253,299
88,39,3739969,299
89,39,3863656,299
90,39,3868167,299
91,39,4269244,299
92,39,4080748,299
93,39,4401453,299
94,39,10390746,299
95,39,8126145,299
96,39,10085104,299
97,39,8538197,299
98,39,5067097,299
99,39,11755117,299
0,40,73,0
1,40,82,6
2,40,172,25
3,40,195,25
4,40,251,53
5,40,348,72
6,40,470,72
7,40,679,72
8,40,1008,94
9,40,1024,94
10,40,1031,94
11,40,2710,105
12,40,1976,105
13,40,1992,105
14,40,2694,121
15,40,3142,121
16,40,3446,121
17,40,3955,121
18,40,4183,121
19,40,5357,121
20,40,4619,121
21,40,6887,152
22,40,8954,152
23,40,8416,152
24,40,7196,152
25,40,10506,152
26,40,11043,152
27,40,14041,152
28,40,15388,152
29,40,15447,159
30,40,15283,159
31,40,14579,159
32,40,10502,159
33,40,13655,159
34,40,17945,159
35,40,18075,159
36,40,16441,159
37,40,126028,160
38,40,20232,160
39,40,159334,160
40,40,19321,160
41,40,21270,160
42,40,26737,188
43,40,306064,188
44,40,27971,188
45,40,26948,188
46,40,30166,188
47,40,181278,188
48,40,35459,188
49,40,37109,188
50,40,455971,188
51,40,51462,188
52,40,413436,188
53,40,196594,211
54,40,106153,211
55,40,430227,211
56,40,81308,211
57,40,440212,211
58,40,79586,211
59,40,368272,211
60,40,383412,211
61,40,247529,211
62,40,399414,222
63,40,547628,245
64,40,442779,245
65,40,747116,245
66,40,491113,245
67,40,930255,248
68,40,867077,248
69,40,821789,248
70,40,865735,248
71,40,982845,248
72,40,763155,248
73,40,1037376,248
74,40,828799,253
75,40,1061544,253
76,40,1197399,253
77,40,2019429,253
78,40,1405564,253
79,40,1692981,258
80,40,1740913,258
81,40,1108256,258
82,40,1082715,258
83,40,1328762,289
84,40,1427591,289
85,40,1449678,289
86,40,2843974,302
87,40,3130146,302
88,40,3256250,306
89,40,5573008,306
90,40,8076101,306
91,40,4700619,306
92,40,9170553,306
93,40,6049554,306
94,40,4126351,306
95,40,3943091,306
96,40,4710774,306
97,40,6358280,306
98,40,9402011,306
99,40,4345086,306
0,41,62,0
1,41,69,6
2,41,101,25
3,41,115,25
4,41,152,53
5,41,229,73
6,41,248,73
7,41,336,73
8,41,469,95
9,41,495,95
10,41,517,95
11,41,900,107
12,41,991,107
13,41,1017,107
14,41,1332,122
15,41,1687,122
16,41,1809,122
17,41,2090,122
18,41,2212,122
19,41,3642,122
20,41,3190,122
21,41,3548,153
22,41,3747,153
23,41,3995,153
24,41,4305,153
25,41,5421,153
26,41,6488,153
27,41,7764,153
28,41,8636,153
29,41,8942,161
30,41,9479,161
31,41,9391,161
32,41,10374,161
33,41,10873,161
34,41,11735,161
35,41,11408,161
36,41,13045,161
37,41,16081,162
38,41,18689,162
39,41,18195,162
40,41,18103,162
41,41,18745,162
42,41,24772,191
43,41,22381,191
44,41,22715,191
45,41,22666,191
46,41,26948,191
47,41,31243,191
48,41,36378,191
49,41,40496,191
50,41,59386,191
51,41,64194,191
52,41,56936,191
53,41,78587,215
54,41,78713,215
55,41,73043,215
56,41,369226,215
57,41,67133,215
58,41,80633,215
59,41,218905,215
60,41,95648,215
61,41,120649,215
62,41,131187,226
63,41,173928,250
64,41,176004,250
65,41,198663,250
66,41,227389,250
67,41,269690,252
68,41,304912,252
69,41,299961,252
70,41,630778,252
71,41,466733,252
72,41,332209,252
73,41,321864,252
74,41,443594,258
75,41,508359,258
76,41,526377,258
77,41,649554,258
78,41,778359,258
79,41,943236,263
80,41,963197,263
81,41,1022446,263
82,41,1145026,263
83,41,1357649,293
84,41,1882648,293
85,41,1394686,293
86,41,2647278,312
87,41,2180324,312
88,41,3024351,312
89,41,3331648,312
90,41,3949936,312
91,41,3856402,312
92,41,3387415,312
93,41,3407768,312
94,41,3903821,312
95,41,3921495,312
96,41,4706758,312
97,41,4441566,312
98,41,4621160,312
99,41,10108574,312
0,42,62,0
1,42,69,6
2,42,101,26
3,42,115,26
4,42,153,55
5,42,229,75
6,42,248,75
7,42,321,75
8,42,443,98
9,42,464,98
10,42,484,98
11,42,1340,109
12,42,1055,109
13,42,1119,109
14,42,1407,126
15,42,2141,126
16,42,1941,126
17,42,2226,126
18,42,2366,126
19,42,2619,126
20,42,2622,126
21,42,3869,158
22,42,4142,158
23,42,5103,158
24,42,6128,158
25,42,6746,158
26,42,6971,158
27,42,9705,158
28,42,11943,158
29,42,60146,166
30,42,13125,166
31,42,14999,166
32,42,16034,166
33,42,13034,166
34,42,14789,166
35,42,14795,166
36,42,16063,166
37,42,182078,173
38,42,20578,173
39,42,21660,173
40,42,21496,173
41,42,19566,173
42,42,23878,196
43,42,24983,196
44,42,25556,196
45,42,25124,196
46,42,220075,196
47,42,33754,196
48,42,37922,196
49,42,161904,196
50,42,42216,196
51,42,196427,196
52,42,60405,196
53,42,174875,221
54,42,71893,221
55,42,242070,221
56,42,168822,221
57,42,71231,221
58,42,285700,221
59,42,97868,221
60,42,84710,221
61,42,354207,221
62,42,260993,239
63,42,326070,256
64,42,477164,256
65,42,429070,256
66,42,469030,256
67,42,669973,265
68,42,506532,265
69,42,381494,265
70,42,359418,265
71,42,432008,265
72,42,587405,265
73,42,420238,265
74,42,539610,270
75,42,680465,270
76,42,1426791,270
77,42,816140,270
78,42,845873,270
79,42,1093538,274
80,42,1159936,274
81,42,2328819,274
82,42,2225732,274
83,42,3421441,307
84,42,3130582,307
85,42,3356378,307
86,42,3515866,321
87,42,2433150,321
88,42,6154706,325
89,42,5001185,325
90,42,3885932,325
91,42,5121844,325
92,42,3518552,325
93,42,4579489,325
94,42,3564161,325
95,42,3995603,325
96,42,4043028,325
97,42,5011574,325
98,42,4091370,325
99,42,4058436,325
0,43,79,0
1,43,86,6
2,43,128,26
3,43,148,26
4,43,206,56
5,43,296,77
6,43,335,77
7,43,454,77
8,43,705,100
9,43,750,100
10,43,777,100
11,43,1365,112
12,43,1135,112
13,43,1269,112
14,43,1247,129
15,43,1669,129
16,43,1646,129
17,43,1931,129
18,43,2108,129
19,43,3621,129
20,43,3066,129
21,43,4741,162
22,43,5893,162
23,43,4936,162
24,43,4701,162
25,43,139956,162
26,43,5829,162
27,43,8709,162
28,43,8372,162
29,43,12462,170
30,43,10512,170
31,43,11312,170
32,43,12973,170
33,43,12753,170
34,43,16227,170
35,43,16589,170
36,43,17888,170
37,43,25409,171
38,43,24202,171
39,43,24121,171
40,43,25823,171
41,43,37478,171
42,43,42701,201
43,43,47044,201
44,43,38066,201
45,43,35885,201
46,43,39908,201
47,43,43498,201
48,43,46440,201
49,43,49169,201
50,43,69275,201
51,43,58694,201
52,43,260271,201
53,43,241707,226
54,43,74054,226
55,43,138517,226
56,43,82438,226
57,43,78787,226
58,43,91591,226
59,43,94312,226
60,43,99693,226
61,43,127437,226
62,43,139293,244
63,43,162758,262
64,43,178697,262
65,43,214410,262
66,43,205127,262
67,43,309907,271
68,43,314304,271
69,43,337085,271
70,43,401761,271
71,43,779757,271
72,43,355935,271
73,43,370171,271
74,43,467408,271
75,43,553082,271
76,43,557984,271
77,43,759878,271
78,43,725463,271
79,43,1003413,281
80,43,1147919,281
81,43,1364668,281
82,43,1297140,281
83,43,2174342,309
84,43,1716167,309
85,43,1954893,309
86,43,2733468,329
87,43,2783491,329
88,43,4058518,329
89,43,3878165,329
90,43,4043033,329
91,43,4948290,329
92,43,4017975,329
93,43,6796387,329
94,43,9607610,329
95,43,4748121,329
96,43,5767807,329
97,43,10290754,329
98,43,7720439,329
99,43,5285772,329
0,44,63,0
1,44,69,6
2,44,102,27
3,44,115,27
4,44,153,57
5,44,230,78
6,44,700,78
7,44,336,78
8,44,465,102
9,44,491,102
10,44,516,102
11,44,895,114
12,44,1077,114
13,44,1153,114
14,44,1360,131
15,44,1752,131
16,44,1838,131
17,44,2117,131
18,44,2357,131
19,44,2549,131
20,44,2540,131
21,44,3863,164
22,44,6231,164
23,44,5375,164
24,44,4672,164
25,44,6811,164
26,44,6786,164
27,44,9553,164
28,44,10006,164
29,44,10679,167
30,44,11239,167
31,44,11277,167
32,44,11996,167
33,44,11670,167
34,44,14251,167
35,44,14828,167
36,44,15632,167
37,44,19683,174
38,44,21836,174
39,44,22192,174
40,44,24394,174
41,44,22958,174
42,44,27410,205
43,44,26099,205
44,44,28168,205
45,44,27260,205
46,44,32360,205
47,44,35189,205
48,44,38576,205
49,44,42253,205
50,44,50481,205
51,44,53357,205
52,44,65484,205
53,44,84701,231
54,44,84505,231
55,44,86887,231
56,44,83713,231
57,44,86583,231
58,44,79221,231
59,44,100288,231
60,44,92887,231
61,44,123181,231
62,44,149611,244
63,44,182691,263
64,44,186446,263
65,44,246689,263
66,44,232975,263
67,44,327541,271
68,44,351072,271
69,44,559356,271
70,44,378005,271
71,44,426854,271
72,44,380223,271
73,44,564570,271
74,44,484535,271
75,44,570608,271
76,44,540797,271
77,44,683453,271
78,44,1208132,271
79,44,1082258,281
80,44,1352012,281
81,44,1449375,281
82,44,1258284,281
83,44,1555518,315
84,44,1574720,315
85,44,1516625,315
86,44,2015052,335
87,44,2448900,335
88,44,4343861,335
89,44,3824912,335
90,44,6993100,335
91,44,7833220,335
92,44,3950421,335
93,44,4505073,335
94,44,4579645,335
95,44,4493663,335
96,44,4895136,335
97,44,4577297,335
98,44,5405096,335
99,44,4441176,335
0,45,62,0
1,45,69,6
2,45,101,27
3,45,114,27
4,45,152,58
5,45,229,80
6,45,250,80
7,45,337,80
8,45,470,104
9,45,490,104
10,45,514,104
11,45,1240,116
12,45,993,116
13,45,1069,116
14,45,1256,134
15,45,1661,134
16,45,1771,134
17,45,2071,134
18,45,2306,134
19,45,2521,134
20,45,2517,134
21,45,3595,168
22,45,4197,168
23,45,3969,168
24,45,4238,168
25,45,5515,168
26,45,5707,168
27,45,7675,168
28,45,8730,168
29,45,8818,171
30,45,9558,171
31,45,9608,171
32,45,10188,171
33,45,10193,171
34,45,11985,171
35,45,11933,171
36,45,12861,171
37,45,17320,178
38,45,18968,178
39,45,22026,178
40,45,22752,178
41,45,22157,178
42,45,23185,209
43,45,23402,209
44,45,21926,209
45,45,22833,209
46,45,27960,209
47,45,33195,209
48,45,37745,209
49,45,38500,209
50,45,43452,209
51,45,43603,209
52,45,49541,209
53,45,68158,235
54,45,69742,235
55,45,83180,235
56,45,72127,235
57,45,80218,235
58,45,76200,235
59,45,89927,235
60,45,88365,235
61,45,116435,235
62,45,131600,248
63,45,185560,267
64,45,180528,267
65,45,212819,267
66,45,217047,267
67,45,321042,275
68,45,368320,275
69,45,332246,275
70,45,323225,275
71,45,334261,275
72,45,344748,275
73,45,332084,275
74,45,462472,275
75,45,526481,275
76,45,530747,275
77,45,720479,275
78,45,1582702,275
79,45,2075340,286
80,45,2565239,286
81,45,1608157,286
82,45,1225754,286
83,45,1443514,327
84,45,1479456,327
85,45,1590740,327
86,45,3737651,341
87,45,3117416,341
88,45,3266492,341
89,45,3543007,341
90,45,4033314,341
91,45,4119489,341
92,45,3875336,341
93,45,4198774,341
94,45,3967302,341
95,45,4621722,341
96,45,4703310,341
97,45,4219078,341
98,45,4456282,341
99,45,5033148,341
0,46,60,0
1,46,67,7
2,46,97,29
3,46,110,29
4,46,148,61
5,46,223,82
6,46,243,82
7,46,327,82
8,46,460,107
9,46,478,107
10,46,499,107
11,46,870,120
12,46,950,120
13,46,1013,120
14,46,1253,138
15,46,1617,138
16,46,1742,138
17,46,1975,138
18,46,2212,138
19,46,2430,138
20,46,2780,138
21,46,4975,174
22,46,6082,174
23,46,7009,174
24,46,6072,174
25,46,7421,174
26,46,6417,174
27,46,8694,174
28,46,9469,174
29,46,10786,176
30,46,9941,176
31,46,10199,176
32,46,11629,176
33,46,11304,176
34,46,14802,176
35,46,13988,176
36,46,15110,176
37,46,18542,184
38,46,20503,184
39,46,20177,184
40,46,21578,184
41,46,22010,184
42,46,24838,216
43,46,24933,216
44,46,25574,216
45,46,25869,216
46,46,31567,216
47,46,35159,216
48,46,37409,216
49,46,39508,216
50,46,53653,216
51,46,48810,216
52,46,56957,216
53,46,71181,243
54,46,71611,243
55,46,72174,243
56,46,75469,243
57,46,76027,243
58,46,86537,243
59,46,95193,243
60,46,88927,243
61,46,121536,243
62,46,163808,256
63,46,234876,282
64,46,224127,282
65,46,211653,282
66,46,196305,282
67,46,291990,285
68,46,403902,285
69,46,332391,285
70,46,311382,285
71,46,328489,285
72,46,327490,285
73,46,329594,285
74,46,465122,290
75,46,521871,290
76,46,533206,290
77,46,759017,290
78,46,733874,290
79,46,1005082,301
80,46,1231981,301
81,46,1684587,301
82,46,1224832,301
83,46,1926785,337
84,46,1551407,337
85,46,1644239,337
86,46,2019964,352
87,46,4470779,352
88,46,7941382,352
89,46,4122169,352
90,46,6438709,352
91,46,6510421,352
92,46,5701676,352
93,46,4307065,352
94,46,6940239,352
95,46,5160425,352
96,46,8440645,352
97,46,11332518,352
98,46,10193827,352
99,46,6820189,352
0,47,62,0
1,47,68,7
2,47,100,29
3,47,113,29
4,47,150,61
5,47,229,83
6,47,249,83
7,47,337,83
8,47,471,108
9,47,496,108
10,47,521,108
11,47,898,122
12,47,995,122
13,47,1064,122
14,47,1267,139
15,47,1666,139
16,47,1788,139
17,47,2098,139
18,47,2317,139
19,47,2541,139
20,47,2549,139
21,47,4152,175
22,47,3901,175
23,47,4191,175
24,47,4558,175
25,47,5816,175
26,47,6009,175
27,47,8304,175
28,47,8893,175
29,47,8873,185
30,47,9940,185
31,47,9685,185
32,47,11291,185
33,47,13509,185
34,47,14554,185
35,47,13913,185
36,47,15418,185
37,47,20531,185
38,47,21084,185
39,47,20952,185
40,47,22097,185
41,47,20636,185
42,47,25033,218
43,47,25759,218
44,47,26979,218
45,47,29254,218
46,47,30321,218
47,47,34211,218
48,47,36025,218
49,47,38963,218
50,47,46017,218
51,47,52999,218
52,47,199051,218
