n,w,time,res
68,63,179391,407
69,63,32864,407
70,63,32990,407
71,63,32529,407
72,63,32869,407
73,63,33998,407
74,63,214457,422
75,63,36541,422
76,63,35644,422
77,63,41548,422
78,63,38845,422
79,63,37622,428
80,63,272470,428
81,63,38688,428
82,63,38362,428
83,63,171288,484
84,63,41395,484
85,63,41461,484
86,63,41253,504
87,63,171909,504
88,63,164908,504
89,63,48473,504
90,63,46157,504
91,63,45386,504
92,63,43871,504
93,63,322807,504
94,63,45617,504
95,63,51758,504
96,63,47200,504
97,63,47359,504
98,63,177749,504
99,63,47841,504
0,64,145,0
1,64,723,9
2,64,1130,39
3,64,110981,39
4,64,2173,83
5,64,2953,113
6,64,3219,113
7,64,3505,113
8,64,4072,147
9,64,4980,147
10,64,5246,147
11,64,5766,165
12,64,7152,165
13,64,6735,165
14,64,8088,189
15,64,8964,189
16,64,11306,189
17,64,13990,189
18,64,13248,189
19,64,10918,189
20,64,11341,189
21,64,15265,237
22,64,15732,237
23,64,18764,237
24,64,18969,237
25,64,18694,237
26,64,240699,237
27,64,13574,237
28,64,15233,237
29,64,14327,250
30,64,15125,250
31,64,14843,250
32,64,15173,250
33,64,15850,250
34,64,16352,250
35,64,17079,250
36,64,17225,250
37,64,166803,260
38,64,17705,260
39,64,18351,260
40,64,18486,260
41,64,19798,260
42,64,20045,296
43,64,152546,296
44,64,20626,296
45,64,20597,296
46,64,21057,296
47,64,21701,296
48,64,22094,296
49,64,131641,296
50,64,24874,296
51,64,24401,296
52,64,25138,296
53,64,25798,333
54,64,37041,333
55,64,26376,333
56,64,25882,333
57,64,27653,333
58,64,28259,333
59,64,27837,333
60,64,30223,333
61,64,29501,333
62,64,30353,360
63,64,30909,406
64,64,31034,406
65,64,32757,406
66,64,39490,406
67,64,33358,413
68,64,33997,413
69,64,32253,413
70,64,33737,413
71,64,33941,413
72,64,35020,413
73,64,34287,413
74,64,36201,413
75,64,35888,413
76,64,37482,413
77,64,36496,413
78,64,37280,413
79,64,39560,424
80,64,39224,424
81,64,41428,424
82,64,43602,424
83,64,40828,472
84,64,41932,472
85,64,41485,472
86,64,41743,487
87,64,42425,487
88,64,43487,500
89,64,44577,500
90,64,48896,500
91,64,45675,500
92,64,45198,500
93,64,44457,500
94,64,51746,500
95,64,48553,500
96,64,46033,500
97,64,47110,500
98,64,49199,500
99,64,48913,500
0,65,151,0
1,65,754,9
2,65,1176,39
3,65,2091,39
4,65,2197,84
5,65,3195,115
6,65,3128,115
7,65,3501,115
8,65,4079,150
9,65,4506,150
10,65,5004,150
11,65,5495,168
12,65,6260,168
13,65,6320,168
14,65,6892,193
15,65,7382,193
16,65,7745,193
17,65,8670,193
18,65,8822,193
19,65,9269,193
20,65,9880,193
21,65,10001,242
22,65,10906,242
23,65,12443,242
24,65,11626,242
25,65,12169,242
26,65,13079,242
27,65,13355,242
28,65,14364,242
29,65,13747,255
30,65,14429,255
31,65,14444,255
32,65,15488,255
33,65,21153,255
34,65,17736,255
35,65,18052,255
36,65,18921,255
37,65,18008,256
38,65,18845,256
39,65,19708,256
40,65,19858,256
41,65,20422,256
42,65,19718,301
43,65,21316,301
44,65,21606,301
45,65,22306,301
46,65,22064,301
47,65,23586,301
48,65,22752,301
49,65,23966,301
50,65,27001,301
51,65,30163,301
52,65,30107,301
53,65,30733,339
54,65,31225,339
55,65,32590,339
56,65,38254,339
57,65,41667,339
58,65,38930,339
59,65,36373,339
60,65,29493,339
61,65,29249,339
62,65,29236,366
63,65,32090,404
64,65,31525,404
65,65,33072,404
66,65,31479,404
67,65,32721,416
68,65,33346,416
69,65,33666,416
70,65,34515,416
71,65,34247,416
72,65,36796,416
73,65,38263,416
74,65,37715,416
75,65,38031,416
76,65,36338,416
77,65,36923,416
78,65,49282,416
79,65,40242,432
80,65,39859,432
81,65,40204,432
82,65,39815,432
83,65,180848,480
84,65,46175,480
85,65,51228,480
86,65,51794,503
87,65,51942,503
88,65,58365,518
89,65,64640,518
90,65,51377,518
91,65,48103,518
92,65,49437,518
93,65,62990,518
94,65,68057,518
95,65,63291,518
96,65,63856,518
97,65,63776,518
98,65,66897,518
99,65,65054,518
0,66,158,0
1,66,788,9
2,66,1230,40
3,66,1742,40
4,66,2382,85
5,66,2836,116
6,66,3380,116
7,66,3788,116
8,66,4467,151
9,66,6325,151
10,66,5982,151
11,66,7294,170
12,66,7095,170
13,66,8450,170
14,66,8630,195
15,66,9238,195
16,66,9709,195
17,66,10805,195
18,66,10893,195
19,66,11440,195
20,66,11690,195
21,66,12354,245
22,66,14787,245
23,66,18013,245
24,66,14839,245
25,66,13166,245
26,66,14738,245
27,66,14081,245
28,66,14623,245
29,66,15068,258
30,66,15530,258
31,66,15470,258
32,66,16292,258
33,66,16651,258
34,66,16821,258
35,66,16951,258
36,66,17577,258
37,66,18578,259
38,66,19446,259
39,66,19876,259
40,66,19952,259
41,66,20656,259
42,66,20636,305
43,66,21057,305
44,66,21487,305
45,66,21785,305
46,66,22102,305
47,66,22919,305
48,66,22767,305
49,66,24253,305
50,66,25177,305
51,66,27828,305
52,66,24422,305
53,66,11971,343
54,66,13364,343
55,66,26825,343
56,66,30566,343
57,66,29538,343
58,66,28772,343
59,66,29010,343
60,66,94531,343
61,66,29195,343
62,66,30829,371
63,66,33707,399
64,66,32038,399
65,66,32452,399
66,66,32792,399
67,66,34352,421
68,66,38573,421
69,66,36498,421
70,66,35730,421
71,66,36326,421
72,66,41150,421
73,66,42998,421
74,66,45055,421
75,66,46171,421
76,66,44921,421
77,66,46658,421
78,66,45808,421
79,66,40914,436
80,66,41531,436
81,66,45608,436
82,66,42479,436
83,66,40746,486
84,66,41523,486
85,66,41676,486
86,66,54276,502
87,66,47428,502
88,66,51266,524
89,66,46001,524
90,66,45843,524
91,66,46475,524
92,66,51375,524
93,66,49751,524
94,66,49799,524
95,66,48033,524
96,66,50033,524
97,66,48697,524
98,66,49099,524
99,66,50261,524
0,67,154,0
1,67,776,9
2,67,1207,40
3,67,1729,40
4,67,2775,86
5,67,2792,118
6,67,3324,118
7,67,3737,118
8,67,4359,154
9,67,4815,154
10,67,5347,154
11,67,6142,173
12,67,6140,173
13,67,6530,173
14,67,7106,198
15,67,7616,198
16,67,9730,198
17,67,8796,198
18,67,9225,198
19,67,10001,198
20,67,10055,198
21,67,11234,248
22,67,11708,248
23,67,11517,248
24,67,11980,248
25,67,14306,248
26,67,16227,248
27,67,14649,248
28,67,16956,248
29,67,15524,262
30,67,16218,262
31,67,16726,262
32,67,15869,262
33,67,16982,262
34,67,16600,262
35,67,17910,262
36,67,18784,262
37,67,18577,273
38,67,20017,273
39,67,19457,273
40,67,20606,273
41,67,21244,273
42,67,20986,310
43,67,21144,310
44,67,22450,310
45,67,22451,310
46,67,23137,310
47,67,23649,310
48,67,23988,310
49,67,24962,310
50,67,25262,310
51,67,25750,310
52,67,27743,310
53,67,31144,349
54,67,28730,349
55,67,27836,349
56,67,27359,349
57,67,28460,349
58,67,29707,349
59,67,30127,349
60,67,29941,349
61,67,30273,349
62,67,30377,377
63,67,32701,416
64,67,31915,416
65,67,32884,416
66,67,32533,416
67,67,33267,428
68,67,34145,428
69,67,34892,428
70,67,40230,428
71,67,36839,428
72,67,36623,428
73,67,37008,428
74,67,38100,428
75,67,37125,428
76,67,39314,428
77,67,42017,428
78,67,40677,428
79,67,40419,443
80,67,41283,443
81,67,41578,443
82,67,40773,443
83,67,42442,494
84,67,50451,494
85,67,46759,494
86,67,44659,518
87,67,44546,518
88,67,44352,532
89,67,44623,532
90,67,45745,532
91,67,47423,532
92,67,48113,532
93,67,47081,532
94,67,47260,532
95,67,61926,532
96,67,70737,532
97,67,67696,532
98,67,65218,532
99,67,81044,532
0,68,317,0
1,68,1335,9
2,68,1979,41
3,68,2710,41
4,68,2877,88
5,68,2898,120
6,68,4287,120
7,68,3845,120
8,68,4488,157
9,68,4952,157
10,68,5505,157
11,68,6052,176
12,68,6841,176
13,68,6793,176
14,68,7400,202
15,68,8504,202
16,68,8726,202
17,68,9031,202
18,68,9966,202
19,68,10148,202
20,68,10181,202
21,68,10748,253
22,68,11536,253
23,68,11781,253
24,68,11776,253
25,68,12801,253
26,68,13216,253
27,68,14434,253
28,68,13831,253
29,68,14863,267
30,68,19033,267
31,68,18315,267
32,68,17491,267
33,68,18410,267
34,68,17307,267
35,68,18657,267
36,68,18979,267
37,68,19438,278
38,68,19032,278
39,68,19111,278
40,68,19870,278
41,68,20282,278
42,68,21925,315
43,68,22009,315
44,68,22390,315
45,68,22484,315
46,68,23793,315
47,68,25538,315
48,68,30629,315
49,68,31373,315
50,68,28983,315
51,68,27922,315
52,68,27722,315
53,68,27511,354
54,68,31838,354
55,68,28668,354
56,68,30707,354
57,68,29429,354
58,68,23490,354
59,68,13622,354
60,68,17907,354
61,68,31274,354
62,68,32738,383
63,68,31579,432
64,68,32769,432
65,68,33997,432
66,68,34848,432
67,68,34733,440
68,68,35069,440
69,68,36449,440
70,68,36401,440
71,68,36577,440
72,68,42091,440
73,68,38257,440
74,68,38309,440
75,68,36826,440
76,68,37812,440
77,68,41538,440
78,68,41047,440
79,68,40867,461
80,68,41212,461
81,68,40986,461
82,68,42550,461
83,68,44310,503
84,68,43109,503
85,68,44934,503
86,68,47130,537
87,68,46340,537
88,68,46824,542
89,68,47768,542
90,68,46025,542
91,68,46184,542
92,68,49454,542
93,68,48341,542
94,68,48658,542
95,68,49600,542
96,68,49483,542
97,68,54715,542
98,68,56116,542
99,68,52735,542
0,69,152,0
1,69,774,10
2,69,1208,42
3,69,1727,42
4,69,2349,89
5,69,2809,122
6,69,3343,122
7,69,3767,122
8,69,4378,159
9,69,5155,159
10,69,5314,159
11,69,5836,178
12,69,6313,178
13,69,6724,178
14,69,7664,205
15,69,7830,205
16,69,8222,205
17,69,8780,205
18,69,9639,205
19,69,9834,205
20,69,10660,205
21,69,11675,257
22,69,11384,257
23,69,11857,257
24,69,12645,257
25,69,12911,257
26,69,14417,257
27,69,13525,257
28,69,14057,257
29,69,14837,270
30,69,179357,270
31,69,18279,270
32,69,18348,270
33,69,17710,270
34,69,18787,270
35,69,18664,270
36,69,19471,270
37,69,148771,272
38,69,18150,272
39,69,19503,272
40,69,20457,272
41,69,22241,272
42,69,25636,320
43,69,172725,320
44,69,26043,320
45,69,28578,320
46,69,31765,320
47,69,159217,320
48,69,23070,320
49,69,23144,320
50,69,25041,320
51,69,25151,320
52,69,173152,320
53,69,26203,360
54,69,27172,360
55,69,28293,360
56,69,33764,360
57,69,159336,360
58,69,28275,360
59,69,30360,360
60,69,30861,360
61,69,161734,360
62,69,31445,389
63,69,31076,428
64,69,36622,428
65,69,180301,428
66,69,33838,428
67,69,34483,441
68,69,36034,441
69,69,164985,441
70,69,35104,441
71,69,37847,441
72,69,171882,441
73,69,35876,441
74,69,37539,441
75,69,38031,441
76,69,169659,441
77,69,38588,441
78,69,39689,441
79,69,125087,466
80,69,40722,466
81,69,40788,466
82,69,41425,466
83,69,198762,509
84,69,43041,509
85,69,43195,509
86,69,177034,533
87,69,44677,533
88,69,46092,550
89,69,177458,550
90,69,46596,550
91,69,46002,550
92,69,293150,550
93,69,58104,550
94,69,57626,550
95,69,183963,550
96,69,53788,550
97,69,197294,550
98,69,51503,550
99,69,52499,550
0,70,153,0
1,70,783,10
2,70,132026,43
3,70,1737,43
4,70,2370,91
5,70,2831,124
6,70,3366,124
7,70,3777,124
8,70,4443,162
9,70,4914,162
10,70,5458,162
11,70,6302,182
12,70,6486,182
13,70,6908,182
14,70,7521,208
15,70,8651,208
16,70,8403,208
17,70,9131,208
18,70,9990,208
19,70,11458,208
20,70,11567,208
21,70,159801,261
22,70,11192,261
23,70,12027,261
24,70,12125,261
25,70,12969,261
26,70,13125,261
27,70,13691,261
28,70,15319,261
29,70,15183,274
30,70,16115,274
31,70,109485,274
32,70,17448,274
33,70,17889,274
34,70,17398,274
35,70,17635,274
36,70,18215,274
37,70,19580,285
38,70,21466,285
39,70,142628,285
40,70,21374,285
41,70,21232,285
42,70,21902,324
43,70,22141,324
44,70,23088,324
45,70,22972,324
46,70,170590,324
47,70,23585,324
48,70,25633,324
49,70,26947,324
50,70,28664,324
51,70,157256,324
52,70,26116,324
53,70,26831,365
54,70,27202,365
55,70,162619,365
56,70,28080,365
57,70,28465,365
58,70,29737,365
59,70,30778,365
60,70,165416,365
61,70,31858,365
62,70,31720,395
63,70,32344,445
64,70,164339,445
65,70,33375,445
66,70,33661,445
67,70,33931,452
68,70,263683,452
69,70,37305,452
70,70,37435,452
71,70,38139,452
72,70,50862,452
73,70,43818,452
74,70,54080,459
75,70,51803,459
76,70,54426,459
77,70,59187,459
78,70,53568,459
79,70,54764,475
80,70,56230,475
81,70,46395,475
82,70,59165,475
83,70,43857,528
84,70,43161,528
85,70,44888,528
86,70,48665,552
87,70,49453,552
88,70,48099,558
89,70,48145,558
90,70,47462,558
91,70,47748,558
92,70,47801,558
93,70,60401,558
94,70,53713,558
95,70,52157,558
96,70,51528,558
97,70,51775,558
98,70,55995,558
99,70,52820,558
0,71,160,0
1,71,817,10
2,71,1277,43
3,71,1811,43
4,71,2468,92
5,71,2945,126
6,71,3505,126
7,71,4289,126
8,71,4737,164
9,71,4915,164
10,71,5455,164
11,71,6437,183
12,71,8337,183
13,71,7465,183
14,71,7514,211
15,71,8051,211
16,71,8441,211
17,71,9308,211
18,71,9473,211
19,71,9951,211
20,71,11267,211
21,71,11421,264
22,71,11896,264
23,71,12526,264
24,71,15107,264
25,71,14646,264
26,71,13959,264
27,71,347930,265
28,71,14604,265
29,71,14969,278
30,71,17255,278
31,71,16327,278
32,71,16770,278
33,71,17816,278
34,71,17230,278
35,71,17925,278
36,71,18583,278
37,71,20194,299
38,71,20106,299
39,71,20195,299
40,71,21591,299
41,71,21481,299
42,71,24814,328
43,71,23144,328
44,71,23823,328
45,71,23081,328
46,71,23699,328
47,71,23930,328
48,71,29707,328
49,71,27029,328
50,71,26630,328
51,71,27782,328
52,71,28164,328
53,71,28226,369
54,71,28372,369
55,71,28586,369
56,71,29380,369
57,71,31043,369
58,71,31212,369
59,71,31107,369
60,71,30932,369
61,71,31596,369
62,71,32559,399
63,71,32927,450
64,71,33264,450
65,71,34985,450
66,71,39151,450
67,71,50041,458
68,71,36644,458
69,71,38138,458
70,71,38309,458
71,71,38839,458
72,71,37995,458
73,71,38611,458
74,71,38574,465
75,71,41501,465
76,71,42062,465
77,71,41504,465
78,71,41748,465
79,71,45095,481
80,71,45521,481
81,71,44899,481
82,71,45875,481
83,71,44324,525
84,71,44991,525
85,71,46007,525
86,71,49143,558
87,71,56021,558
88,71,58265,565
89,71,59348,565
90,71,62591,565
91,71,63881,565
92,71,56714,565
93,71,50674,565
94,71,51205,565
95,71,51624,565
96,71,49768,565
97,71,51405,565
98,71,51861,565
99,71,53270,565
0,72,156,0
1,72,803,10
2,72,1260,44
3,72,1794,44
4,72,2440,93
5,72,3186,127
6,72,3446,127
7,72,3872,127
8,72,4556,166
9,72,5036,166
10,72,5598,166
11,72,6143,186
12,72,7890,186
13,72,6987,186
14,72,7854,214
15,72,8176,214
16,72,10509,214
17,72,10389,214
18,72,10899,214
19,72,506418,214
20,72,12637,214
21,72,12864,268
22,72,14279,268
23,72,13024,268
24,72,12700,268
25,72,14349,268
26,72,13922,268
27,72,14535,269
28,72,15378,269
29,72,15646,282
30,72,16338,282
31,72,17372,282
32,72,18847,282
33,72,17427,282
34,72,17471,282
35,72,19433,282
36,72,19680,282
37,72,19972,303
38,72,22781,303
39,72,19860,303
40,72,22747,303
41,72,23049,303
42,72,23527,333
43,72,24796,333
44,72,23922,333
45,72,23361,333
46,72,23693,346
47,72,24510,346
48,72,25661,346
49,72,26085,346
50,72,26903,346
51,72,26425,346
52,72,29827,346
53,72,28969,375
54,72,29954,375
55,72,30403,375
56,72,29771,375
57,72,30130,375
58,72,31206,375
59,72,41610,375
60,72,33823,375
61,72,33566,375
62,72,33815,405
63,72,33439,457
64,72,33561,457
65,72,34836,457
66,72,35803,457
67,72,39674,465
68,72,50154,465
69,72,38216,465
70,72,38141,465
71,72,39886,465
72,72,37943,465
73,72,41533,465
74,72,39629,472
75,72,40246,472
76,72,41989,472
77,72,40737,472
78,72,42405,472
79,72,43706,488
80,72,45451,488
81,72,46491,488
82,72,45546,488
83,72,45439,531
84,72,46756,531
85,72,45700,531
86,72,47737,565
87,72,50676,565
88,72,51626,572
89,72,49198,572
90,72,48938,572
91,72,55451,572
92,72,51011,572
93,72,57392,572
94,72,60744,572
95,72,175540,572
96,72,59524,572
97,72,224728,572
98,72,54568,572
99,72,55236,572
0,73,157,0
1,73,812,10
2,73,1708,44
3,73,1875,44
4,73,2928,94
5,73,3476,129
6,73,4149,129
7,73,4049,129
8,73,4772,168
9,73,5277,168
10,73,5864,168
11,73,7931,188
12,73,7352,188
13,73,7311,188
14,73,8088,216
15,73,9827,216
16,73,9443,216
17,73,10480,216
18,73,260009,216
19,73,11464,216
20,73,11269,216
21,73,11910,271
22,73,13208,271
23,73,12746,271
24,73,13576,271
25,73,13872,271
26,73,14655,271
27,73,14955,272
28,73,16340,272
29,73,146474,285
30,73,16195,285
31,73,16876,285
32,73,17566,285
33,73,17631,285
34,73,18551,285
35,73,18941,285
36,73,20349,285
37,73,150669,297
38,73,24405,297
39,73,21721,297
40,73,22229,297
41,73,22398,297
42,73,23387,337
43,73,153731,337
44,73,22934,337
45,73,22946,337
46,73,23858,337
47,73,25489,337
48,73,156637,337
49,73,26211,337
50,73,30695,337
51,73,138169,337
52,73,29163,337
53,73,30092,379
54,73,30045,379
55,73,29490,379
56,73,30914,379
57,73,31259,379
58,73,293143,379
59,73,32523,379
60,73,32246,379
61,73,32536,379
62,73,132875,410
63,73,35816,462
64,73,35505,462
65,73,147159,462
66,73,41007,462
67,73,39190,470
68,73,38534,470
69,73,37805,470
70,73,37999,470
71,73,280097,470
72,73,47369,470
73,73,53131,470
74,73,179422,477
75,73,43988,477
76,73,42053,477
77,73,174618,477
78,73,43519,477
79,73,48857,493
80,73,176112,493
81,73,43879,493
82,73,44497,493
83,73,176512,538
84,73,46568,538
85,73,50009,538
86,73,196771,573
87,73,48918,573
88,73,179292,579
89,73,48453,579
90,73,48012,579
91,73,329530,579
92,73,49989,579
93,73,51250,579
94,73,51706,579
95,73,51371,579
96,73,183157,579
97,73,52054,579
98,73,200911,579
99,73,53730,579
0,74,159,0
1,74,823,10
2,74,1290,44
3,74,1836,44
4,74,2497,95
5,74,2991,131
6,74,3564,131
7,74,4010,131
8,74,4977,171
9,74,5172,171
10,74,5739,171
11,74,6310,191
12,74,6823,191
13,74,7563,191
14,74,8687,220
15,74,139676,220
16,74,8823,220
17,74,9791,220
18,74,9882,220
19,74,10374,220
20,74,11077,220
21,74,11366,275
22,74,11835,275
23,74,13125,275
24,74,12824,275
25,74,13747,275
26,74,145531,275
27,74,15132,277
28,74,15309,277
29,74,16104,290
30,74,16005,290
31,74,16750,290
32,74,17681,290
33,74,18341,290
34,74,19175,290
35,74,149740,290
36,74,19236,290
37,74,19460,312
38,74,20519,312
39,74,21662,312
40,74,22062,312
41,74,156280,312
42,74,26666,342
43,74,28696,342
44,74,28841,342
45,74,177638,342
46,74,26022,342
47,74,26049,342
48,74,27730,342
49,74,27236,342
50,74,157978,342
51,74,27271,342
52,74,27502,342
53,74,28789,385
54,74,29814,385
55,74,162924,385
56,74,30819,385
57,74,30957,385
58,74,31340,385
59,74,162171,385
60,74,31393,385
61,74,33347,385
62,74,35999,416
63,74,439443,469
64,74,48451,469
65,74,42349,469
66,74,170725,469
67,74,37533,477
68,74,37619,477
69,74,169216,477
70,74,37377,477
71,74,39414,477
72,74,40617,477
73,74,190583,477
74,74,40582,484
75,74,41752,484
76,74,179833,484
77,74,50884,484
78,74,182742,484
79,74,51769,501
80,74,53932,501
81,74,182079,501
82,74,46229,501
83,74,44057,546
84,74,260511,546
85,74,60482,546
86,74,57176,582
87,74,186446,582
88,74,50528,589
89,74,51539,589
90,74,182819,589
91,74,51122,589
92,74,198799,589
93,74,50179,589
94,74,52203,589
95,74,258784,589
96,74,56558,589
97,74,53179,589
98,74,193658,589
99,74,55677,589
0,75,164,0
1,75,879,10
2,75,1372,45
3,75,1955,45
4,75,2667,96
5,75,3190,132
6,75,3802,132
7,75,4611,132
8,75,4880,172
9,75,5396,172
10,75,6461,172
11,75,6498,192
12,75,7026,192
13,75,138751,192
14,75,7806,222
15,75,8775,222
16,75,9458,222
17,75,9758,222
18,75,10339,222
19,75,11142,222
20,75,10880,222
21,75,11494,278
22,75,13836,278
23,75,13353,278
24,75,145734,278
25,75,13583,278
26,75,14028,278
27,75,16609,279
28,75,17563,279
29,75,16737,293
30,75,17701,293
31,75,16606,293
32,75,19095,293
33,75,80870,293
34,75,21239,293
35,75,19951,293
36,75,21405,293
37,75,21319,315
38,75,21872,315
39,75,22030,315
40,75,22102,315
41,75,24446,315
42,75,23890,346
43,75,23106,346
44,75,24003,346
45,75,24566,346
46,75,24897,346
47,75,26812,346
48,75,27136,346
49,75,26441,346
50,75,27068,346
51,75,28398,346
52,75,29428,346
53,75,28192,389
54,75,37146,389
55,75,31765,389
56,75,33011,389
57,75,32035,389
58,75,31493,389
59,75,32131,389
60,75,33317,389
61,75,34238,389
62,75,34992,421
63,75,35675,475
64,75,36644,475
65,75,35738,475
66,75,36129,475
67,75,38685,484
68,75,39757,484
69,75,38114,484
70,75,41898,484
71,75,40739,484
72,75,40573,484
73,75,39186,484
74,75,41519,484
75,75,41187,484
76,75,41997,484
77,75,47451,484
78,75,62641,484
79,75,58654,507
80,75,52490,507
81,75,54631,507
82,75,58440,507
83,75,54489,553
84,75,50703,553
85,75,50547,553
86,75,48376,580
87,75,50781,580
88,75,50759,596
89,75,50995,596
90,75,51606,596
91,75,53082,596
92,75,53880,596
93,75,56386,596
94,75,54706,596
95,75,52998,596
96,75,53662,596
97,75,68565,596
98,75,56283,596
99,75,63002,596
0,76,195,0
1,76,1050,10
2,76,2239,45
3,76,2331,45
4,76,3130,97
5,76,3718,134
6,76,5074,134
7,76,4968,134
8,76,6107,175
9,76,6392,175
10,76,7093,175
11,76,7778,196
12,76,9004,196
13,76,8089,196
14,76,8824,225
15,76,9451,225
16,76,11553,225
17,76,11602,225
18,76,10836,225
19,76,12380,225
20,76,12688,225
21,76,13957,282
22,76,12899,282
23,76,13772,282
24,76,14091,282
25,76,13973,282
26,76,14709,282
27,76,15391,283
28,76,16453,283
29,76,16462,297
30,76,17184,297
31,76,17615,297
32,76,18222,297
33,76,18818,297
34,76,19490,297
35,76,19093,297
36,76,19351,297
37,76,21614,309
38,76,22072,309
39,76,21965,309
40,76,22650,309
41,76,22791,309
42,76,23467,351
43,76,23640,351
44,76,24684,351
45,76,24391,351
46,76,26084,351
47,76,27911,351
48,76,28015,351
49,76,28075,351
50,76,28780,351
51,76,27930,351
52,76,28165,351
53,76,29120,395
54,76,30406,395
55,76,32615,395
56,76,31190,395
57,76,31909,395
58,76,32641,395
59,76,33682,395
60,76,32481,395
61,76,34996,395
62,76,36247,427
63,76,36670,481
64,76,40888,481
65,76,36693,481
66,76,38947,481
67,76,36749,489
68,76,38520,489
69,76,38982,489
70,76,40433,489
71,76,39209,489
72,76,39327,489
73,76,41921,489
74,76,43072,496
75,76,41254,496
76,76,42911,496
77,76,120923,496
78,76,46676,496
79,76,44555,513
80,76,45753,513
81,76,46846,513
82,76,49075,513
83,76,49327,559
84,76,48672,559
85,76,48694,559
86,76,50813,597
87,76,54476,597
88,76,52981,603
89,76,60353,603
90,76,67526,603
91,76,69765,603
92,76,73688,603
93,76,73223,603
94,76,73621,603
95,76,55378,603
96,76,62953,603
97,76,288625,603
98,76,58220,603
99,76,204146,603
0,77,171,0
1,77,906,11
2,77,1419,47
3,77,2022,47
4,77,2758,100
5,77,3305,136
6,77,3939,136
7,77,4795,136
8,77,4861,177
9,77,5378,177
10,77,6247,177
11,77,6477,198
12,77,7005,198
13,77,8069,198
14,77,8742,228
15,77,9088,228
16,77,10029,228
17,77,10782,228
18,77,10704,228
19,77,11633,228
20,77,11497,228
21,77,11993,286
22,77,12499,286
23,77,13180,286
24,77,13753,286
25,77,14645,286
26,77,15399,286
27,77,147054,286
28,77,15425,286
29,77,17007,302
30,77,16590,302
31,77,17347,302
32,77,17580,302
33,77,19481,302
34,77,167814,302
35,77,18865,302
36,77,19035,302
37,77,20763,303
38,77,21146,303
39,77,21578,303
40,77,154055,303
41,77,22652,303
42,77,23248,357
43,77,23609,357
44,77,24598,357
45,77,25346,357
46,77,157953,357
47,77,25380,357
48,77,26213,357
49,77,26816,357
50,77,27438,357
51,77,159157,357
52,77,28955,357
53,77,29226,402
54,77,29709,402
55,77,161382,402
56,77,30920,402
57,77,31277,402
58,77,32229,402
59,77,181275,402
60,77,32559,402
61,77,34187,402
62,77,35285,434
63,77,168311,478
64,77,36622,478
65,77,39436,478
66,77,37613,478
67,77,170578,493
68,77,38380,493
69,77,39671,493
70,77,176705,493
71,77,55188,493
72,77,186763,493
73,77,51659,493
74,77,42973,493
75,77,207879,493
76,77,42481,493
77,77,44062,493
78,77,174461,493
79,77,45579,521
80,77,47328,521
81,77,176674,521
82,77,54073,521
83,77,197038,569
84,77,48143,569
85,77,49917,569
86,77,179847,585
87,77,54990,585
88,77,184483,613
89,77,52134,613
90,77,51761,613
91,77,183012,613
92,77,57874,613
93,77,186397,613
94,77,53844,613
95,77,54434,613
96,77,201110,613
97,77,60651,613
98,77,182979,613
99,77,56182,613
0,78,162,0
1,78,863,11
2,78,1355,47
3,78,1927,47
4,78,2909,100
5,78,3151,137
6,78,3751,137
7,78,4228,137
8,78,4923,179
9,78,5449,179
10,78,6483,179
11,78,110251,201
12,78,7327,201
13,78,7791,201
14,78,9288,231
15,78,8961,231
16,78,82593,231
17,78,11963,231
18,78,12963,231
19,78,13699,231
20,78,12216,231
21,78,13997,290
22,78,13961,290
23,78,13363,290
24,78,14341,290
25,78,14790,290
26,78,15488,290
27,78,15694,290
28,78,16114,290
29,78,148441,306
30,78,18768,306
31,78,17543,306
32,78,23463,306
33,78,25671,306
34,78,26016,306
35,78,163437,306
36,78,28757,306
37,78,29320,318
38,78,23057,318
39,78,25574,318
40,78,157758,318
41,78,22830,318
42,78,23519,361
43,78,24276,361
44,78,24795,361
45,78,158108,361
46,78,28401,361
47,78,28693,361
48,78,27016,361
49,78,28505,361
50,78,69202,361
51,78,29341,361
52,78,29445,361
53,78,31922,406
54,78,31116,406
55,78,31505,406
56,78,31944,406
57,78,33007,406
58,78,33608,406
59,78,33646,406
60,78,36099,406
61,78,36277,406
62,78,36720,439
63,78,39841,495
64,78,39036,495
65,78,37711,495
66,78,38078,495
67,78,37532,504
68,78,38916,504
69,78,40229,504
70,78,40401,504
71,78,41798,504
72,78,40539,504
73,78,41532,504
74,78,43754,504
75,78,43910,504
76,78,46960,504
77,78,46877,504
78,78,113091,504
79,78,45855,528
80,78,47048,528
81,78,47627,528
82,78,48478,528
83,78,51109,576
84,78,52349,576
85,78,48535,576
86,78,53514,595
87,78,52336,595
88,78,52731,621
89,78,51758,621
90,78,51914,621
91,78,54234,621
92,78,55546,621
93,78,55076,621
94,78,58108,621
95,78,57268,621
96,78,60747,621
97,78,58018,621
98,78,58995,621
99,78,59142,621
0,79,165,0
1,79,895,11
2,79,1401,48
3,79,1988,48
4,79,2716,102
5,79,3244,139
6,79,3866,139
7,79,4361,139
8,79,5092,181
9,79,5627,181
10,79,6252,181
11,79,7105,204
12,79,7174,204
13,79,8090,204
14,79,8445,233
15,79,9630,233
16,79,9519,233
17,79,10165,233
18,79,11551,233
19,79,11362,233
20,79,11791,233
21,79,12802,293
22,79,12970,293
23,79,13835,293
24,79,14821,293
25,79,15591,293
